FluxView - FluxMed acquisition system
Signal file
Serial Number	:
SW version:	1.20h-OX-CO2	File version:	1.13
Sampling rate:	256 Hz
Time	Flow	Volume	Paw	Pes	Ptpulm	Pga	Ptdiaf	CO2	
1378.32421900	-22.1	23885	1.4	2.8	-1.4	2.9	0.2	15.7	
1378.32812500	-21.9	23884	1.6	2.8	-1.2	2.9	0.2	15.8	
1378.33203100	-21.8	23882	1.6	2.6	-1.0	2.9	0.4	15.9	
1378.33593800	-21.6	23881	1.6	2.8	-1.2	2.9	0.2	16.0	
1378.33984400	-21.7	23879	1.6	2.8	-1.2	3.1	0.4	16.1	
1378.34375000	-21.9	23878	1.4	2.9	-1.6	3.1	0.2	16.1	
1378.34765600	-21.9	23877	1.4	2.8	-1.4	3.1	0.4	16.2	
1378.35156300	-21.9	23875	1.4	2.9	-1.6	3.1	0.2	16.3	
1378.35546900	-21.9	23874	1.4	2.9	-1.6	3.1	0.2	16.4	
1378.35937500	-21.8	23872	1.6	2.9	-1.4	3.3	0.3	16.5	
1378.36328100	-21.7	23871	1.2	2.8	-1.6	3.1	0.4	16.6	
1378.36718800	-21.6	23869	1.4	2.9	-1.6	3.1	0.2	16.8	
1378.37109400	-21.6	23868	1.4	2.9	-1.6	3.3	0.3	16.9	
1378.37500000	-21.5	23867	1.4	3.1	-1.8	3.3	0.1	17.0	
1378.37890600	-21.4	23865	1.2	3.1	-1.9	3.3	0.1	17.2	
1378.38281300	-21.3	23864	1.2	3.1	-1.9	3.4	0.3	17.3	
1378.38671900	-21.1	23862	1.2	3.1	-1.9	3.3	0.1	17.4	
1378.39062500	-20.9	23861	1.2	3.1	-1.9	3.4	0.3	17.6	
1378.39453100	-20.8	23860	1.2	3.3	-2.1	3.6	0.4	17.7	
1378.39843800	-20.6	23858	1.2	3.4	-2.3	3.6	0.2	17.8	
1378.40234400	-20.5	23857	1.4	3.4	-2.1	3.6	0.2	17.9	
1378.40625000	-20.3	23856	1.4	3.4	-2.1	3.6	0.2	18.1	
1378.41015600	-20.1	23854	1.2	3.6	-2.4	3.9	0.3	18.2	
1378.41406300	-20.1	23853	1.2	3.8	-2.6	3.8	0.0	18.3	
1378.41796900	-20.0	23852	1.2	3.6	-2.4	3.9	0.3	18.5	
1378.42187500	-19.9	23851	1.2	3.8	-2.6	4.1	0.3	18.6	
1378.42578100	-19.9	23849	1.4	3.9	-2.6	4.1	0.2	18.7	
1378.42968800	-19.9	23848	1.4	3.9	-2.6	4.3	0.4	18.8	
1378.43359400	-19.8	23847	1.4	4.1	-2.8	4.3	0.2	18.9	
1378.43750000	-19.8	23845	1.2	4.1	-2.9	4.3	0.2	19.0	
1378.44140600	-19.7	23844	1.2	4.1	-2.9	4.5	0.4	19.0	
1378.44531300	-19.7	23843	1.0	4.3	-3.3	4.5	0.2	19.1	
1378.44921900	-19.6	23842	1.2	4.3	-3.1	4.7	0.4	19.2	
1378.45312500	-19.6	23840	1.4	4.3	-2.9	4.7	0.4	19.3	
1378.45703100	-19.6	23839	1.2	4.1	-2.9	4.7	0.6	19.4	
1378.46093800	-19.7	23838	1.4	4.3	-2.9	4.7	0.4	19.5	
1378.46484400	-19.8	23836	1.2	4.3	-3.1	4.7	0.4	19.6	
1378.46875000	-19.8	23835	1.2	4.5	-3.3	4.7	0.2	19.7	
1378.47265600	-19.8	23834	1.0	4.5	-3.5	4.8	0.3	19.7	
1378.47656300	-19.7	23833	1.2	4.5	-3.3	4.8	0.3	19.8	
1378.48046900	-19.7	23831	1.2	4.7	-3.5	5.0	0.3	19.9	
1378.48437500	-19.6	23830	1.4	4.7	-3.3	4.8	0.1	20.0	
1378.48828100	-19.6	23829	1.4	4.7	-3.3	5.0	0.3	20.0	
1378.49218800	-19.6	23827	1.2	4.3	-3.1	4.8	0.5	20.1	
1378.49609400	-19.6	23826	1.4	4.5	-3.1	4.7	0.2	20.2	
1378.50000000	-19.6	23825	1.0	4.5	-3.5	4.7	0.2	20.3	
1378.50390600	-19.4	23824	1.2	4.7	-3.5	4.8	0.1	20.3	
1378.50781300	-19.3	23822	1.0	4.7	-3.7	4.8	0.1	20.4	
1378.51171900	-19.2	23821	1.2	4.8	-3.6	5.0	0.2	20.5	
1378.51562500	-19.1	23820	1.2	5.0	-3.8	5.0	0.0	20.5	
1378.51953100	-19.1	23819	1.0	5.2	-4.2	5.4	0.2	20.5	
1378.52343800	-19.0	23817	1.2	5.0	-3.8	5.4	0.4	20.6	
1378.52734400	-19.0	23816	1.4	4.8	-3.4	5.4	0.6	20.6	
1378.53125000	-18.9	23815	1.0	4.7	-3.7	5.2	0.5	20.6	
1378.53515600	-18.9	23814	1.2	4.7	-3.5	5.0	0.3	20.7	
1378.53906300	-18.9	23812	1.2	4.3	-3.1	4.8	0.5	20.7	
1378.54296900	-18.9	23811	1.2	4.3	-3.1	4.8	0.5	20.7	
1378.54687500	-18.9	23810	1.0	4.3	-3.3	4.7	0.4	20.8	
1378.55078100	-18.9	23809	1.2	4.5	-3.3	4.7	0.2	20.9	
1378.55468800	-18.9	23808	1.0	4.5	-3.5	4.7	0.2	21.0	
1378.55859400	-18.9	23806	1.0	4.3	-3.3	4.8	0.5	21.1	
1378.56250000	-18.8	23805	1.0	4.3	-3.3	4.7	0.4	21.2	
1378.56640600	-18.6	23804	1.0	4.1	-3.1	4.5	0.4	21.3	
1378.57031300	-18.4	23803	1.0	4.1	-3.1	4.5	0.4	21.4	
1378.57421900	-18.1	23801	1.0	3.9	-2.9	4.5	0.6	21.5	
1378.57812500	-17.9	23800	1.0	4.1	-3.1	4.5	0.4	21.6	
1378.58203100	-17.8	23799	1.2	3.9	-2.8	4.3	0.4	21.8	
1378.58593800	-17.9	23798	1.2	3.8	-2.6	4.1	0.3	21.9	
1378.58984400	-17.9	23797	1.2	3.9	-2.8	4.1	0.2	22.0	
1378.59375000	-17.9	23796	1.2	3.8	-2.6	4.3	0.5	22.1	
1378.59765600	-17.8	23794	1.2	3.8	-2.6	4.1	0.3	22.3	
1378.60156300	-17.8	23793	1.2	3.9	-2.8	4.1	0.2	22.4	
1378.60546900	-17.9	23792	0.9	3.8	-2.9	4.1	0.3	22.5	
1378.60937500	-18.1	23791	0.9	3.9	-3.1	4.3	0.4	22.5	
1378.61328100	-18.3	23790	1.0	4.1	-3.1	4.3	0.2	22.5	
1378.61718800	-18.4	23789	1.0	3.9	-2.9	4.3	0.4	22.6	
1378.62109400	-18.4	23787	1.2	4.1	-2.9	4.3	0.2	22.6	
1378.62500000	-18.4	23786	1.2	4.1	-2.9	4.3	0.2	22.6	
1378.62890600	-18.3	23785	1.2	3.9	-2.8	4.3	0.4	22.6	
1378.63281300	-18.1	23784	1.2	3.8	-2.6	4.3	0.5	22.6	
1378.63671900	-18.1	23783	1.2	3.9	-2.8	4.3	0.4	22.6	
1378.64062500	-18.2	23781	1.2	3.8	-2.6	4.1	0.3	22.6	
1378.64453100	-18.3	23780	1.0	3.8	-2.8	4.1	0.3	22.7	
1378.64843800	-18.4	23779	1.0	3.6	-2.6	4.1	0.5	22.7	
1378.65234400	-18.6	23778	1.0	3.6	-2.6	3.9	0.3	22.8	
1378.65625000	-18.8	23777	1.0	3.6	-2.6	3.9	0.3	22.8	
1378.66015600	-18.8	23775	1.0	3.6	-2.6	3.9	0.3	22.8	
1378.66406300	-18.8	23774	1.2	3.4	-2.3	3.8	0.4	22.9	
1378.66796900	-18.7	23773	1.2	3.4	-2.3	3.8	0.4	22.9	
1378.67187500	-18.4	23772	1.2	3.3	-2.1	3.8	0.6	22.9	
1378.67578100	-18.1	23771	1.0	3.4	-2.4	3.6	0.2	22.9	
1378.67968800	-17.8	23769	1.0	3.4	-2.4	3.8	0.4	22.9	
1378.68359400	-17.7	23768	1.0	3.4	-2.4	3.6	0.2	22.9	
1378.68750000	-17.7	23767	1.0	3.4	-2.4	3.6	0.2	22.9	
1378.69140600	-17.8	23766	1.2	3.4	-2.3	3.6	0.2	22.9	
1378.69531300	-17.8	23765	1.4	3.4	-2.1	3.6	0.2	22.9	
1378.69921900	-17.9	23764	0.9	3.4	-2.6	3.6	0.2	22.9	
1378.70312500	-17.9	23762	1.2	3.4	-2.3	3.8	0.4	23.0	
1378.70703100	-17.9	23761	1.2	3.4	-2.3	3.6	0.2	23.0	
1378.71093800	-17.9	23760	1.0	3.4	-2.4	3.8	0.4	23.0	
1378.71484400	-18.1	23759	1.2	3.6	-2.4	3.8	0.2	23.1	
1378.71875000	-18.1	23758	0.9	3.4	-2.6	3.9	0.5	23.1	
1378.72265600	-18.1	23757	0.9	3.6	-2.8	3.9	0.3	23.2	
1378.72656300	-18.1	23755	1.0	3.8	-2.8	3.8	0.0	23.2	
1378.73046900	-18.1	23754	0.9	3.6	-2.8	3.9	0.3	23.2	
1378.73437500	-18.1	23753	1.0	3.6	-2.6	3.9	0.3	23.3	
1378.73828100	-18.0	23752	0.9	3.8	-2.9	3.9	0.1	23.4	
1378.74218800	-17.9	23751	1.0	3.6	-2.6	3.9	0.3	23.5	
1378.74609400	-17.8	23750	1.0	3.6	-2.6	3.9	0.3	23.5	
1378.75000000	-17.6	23748	1.0	3.6	-2.6	3.9	0.3	23.6	
1378.75390600	-17.4	23747	1.2	3.8	-2.6	3.9	0.1	23.7	
1378.75781300	-17.4	23746	1.0	3.6	-2.6	3.9	0.3	23.8	
1378.76171900	-17.4	23745	1.0	3.8	-2.8	3.9	0.1	23.9	
1378.76562500	-17.4	23744	1.0	3.9	-2.9	4.1	0.2	23.9	
1378.76953100	-17.3	23743	1.2	3.9	-2.8	4.1	0.2	24.0	
1378.77343800	-17.1	23742	0.9	3.9	-3.1	3.9	0.0	24.0	
1378.77734400	-17.1	23741	1.0	3.9	-2.9	4.1	0.2	24.0	
1378.78125000	-17.1	23739	0.9	3.9	-3.1	4.1	0.2	24.1	
1378.78515600	-17.0	23738	1.0	3.9	-2.9	4.1	0.2	24.1	
1378.78906300	-16.9	23737	0.9	3.9	-3.1	4.1	0.2	24.1	
1378.79296900	-16.9	23736	1.0	3.9	-2.9	4.3	0.4	24.2	
1378.79687500	-16.8	23735	1.2	4.1	-2.9	4.3	0.2	24.2	
1378.80078100	-16.7	23734	1.0	4.1	-3.1	4.3	0.2	24.2	
1378.80468800	-16.5	23733	1.0	4.1	-3.1	4.3	0.2	24.3	
1378.80859400	-16.3	23732	0.9	4.1	-3.3	4.5	0.4	24.3	
1378.81250000	-16.0	23731	0.9	4.1	-3.3	4.5	0.4	24.3	
1378.81640600	-15.8	23730	1.0	4.1	-3.1	4.5	0.4	24.3	
1378.82031300	-15.7	23729	1.0	4.3	-3.3	4.5	0.2	24.4	
1378.82421900	-15.6	23728	1.0	4.1	-3.1	4.5	0.4	24.4	
1378.82812500	-15.5	23727	1.0	4.1	-3.1	4.5	0.4	24.4	
1378.83203100	-15.5	23726	0.9	4.3	-3.4	4.5	0.2	24.5	
1378.83593800	-15.4	23725	1.0	4.3	-3.3	4.5	0.2	24.5	
1378.83984400	-15.4	23724	0.9	4.3	-3.4	4.7	0.4	24.6	
1378.84375000	-15.3	23723	0.9	4.5	-3.6	4.7	0.2	24.6	
1378.84765600	-15.3	23722	1.0	4.5	-3.5	4.7	0.2	24.7	
1378.85156300	-15.4	23721	0.9	4.5	-3.6	4.8	0.3	24.7	
1378.85546900	-15.5	23720	1.0	4.5	-3.5	4.8	0.3	24.8	
1378.85937500	-15.5	23719	1.0	4.5	-3.5	4.8	0.3	24.8	
1378.86328100	-15.5	23718	0.9	4.5	-3.6	4.8	0.3	24.8	
1378.86718800	-15.4	23717	0.9	4.5	-3.6	4.8	0.3	24.8	
1378.87109400	-15.3	23716	0.9	4.7	-3.8	4.8	0.1	24.8	
1378.87500000	-15.1	23715	1.0	4.5	-3.5	4.8	0.3	24.8	
1378.87890600	-15.0	23714	0.9	4.7	-3.8	4.8	0.1	24.8	
1378.88281300	-14.9	23713	1.0	4.5	-3.5	5.0	0.5	24.9	
1378.88671900	-14.9	23712	0.7	4.8	-4.1	5.0	0.2	25.0	
1378.89062500	-14.9	23711	0.9	4.7	-3.8	5.0	0.3	25.0	
1378.89453100	-14.8	23710	0.9	4.7	-3.8	5.0	0.3	25.0	
1378.89843800	-14.8	23709	0.9	4.7	-3.8	5.0	0.3	25.0	
1378.90234400	-14.8	23708	1.0	4.7	-3.7	5.0	0.3	25.0	
1378.90625000	-14.8	23707	1.0	4.8	-3.8	4.8	0.0	25.1	
1378.91015600	-14.8	23706	0.9	4.8	-3.9	5.0	0.2	25.1	
1378.91406300	-14.9	23705	1.0	4.7	-3.7	5.0	0.3	25.1	
1378.91796900	-15.0	23704	0.9	4.8	-3.9	5.2	0.4	25.1	
1378.92187500	-15.1	23703	0.7	4.8	-4.1	5.2	0.4	25.2	
1378.92578100	-15.2	23702	1.0	4.7	-3.7	5.2	0.5	25.2	
1378.92968800	-15.3	23701	1.0	4.8	-3.8	5.2	0.4	25.2	
1378.93359400	-15.3	23700	0.9	4.8	-3.9	5.2	0.4	25.3	
1378.93750000	-15.2	23699	0.9	4.8	-3.9	5.2	0.4	25.3	
1378.94140600	-15.0	23698	1.0	5.0	-4.0	5.2	0.2	25.3	
1378.94531300	-14.9	23697	1.0	5.0	-4.0	5.2	0.2	25.4	
1378.94921900	-14.8	23696	0.9	5.0	-4.1	5.2	0.2	25.4	
1378.95312500	-14.8	23695	0.9	5.0	-4.1	5.4	0.4	25.4	
1378.95703100	-14.9	23694	0.9	5.0	-4.1	5.4	0.4	25.5	
1378.96093800	-14.9	23693	0.9	5.0	-4.1	5.4	0.4	25.5	
1378.96484400	-14.9	23692	0.9	5.0	-4.1	5.4	0.4	25.5	
1378.96875000	-14.9	23691	0.9	5.2	-4.3	5.4	0.2	25.5	
1378.97265600	-14.8	23690	0.9	5.2	-4.3	5.4	0.2	25.5	
1378.97656300	-14.7	23689	0.9	5.0	-4.1	5.4	0.4	25.5	
1378.98046900	-14.7	23688	0.9	5.2	-4.3	5.4	0.2	25.6	
1378.98437500	-14.7	23688	0.9	5.4	-4.5	5.5	0.1	25.6	
1378.98828100	-14.8	23687	0.9	5.2	-4.3	5.5	0.3	25.6	
1378.99218800	-14.8	23686	0.9	5.2	-4.3	5.5	0.3	25.7	
1378.99609400	-14.8	23685	0.9	5.4	-4.5	5.5	0.1	25.7	
1379.00000000	-14.7	23684	0.9	5.2	-4.3	5.5	0.3	25.7	
1379.00390600	-14.4	23683	0.9	5.4	-4.5	5.5	0.1	25.8	
1379.00781300	-14.3	23682	0.9	5.4	-4.5	5.5	0.1	25.8	
1379.01171900	-14.3	23681	0.9	5.2	-4.3	5.5	0.3	25.8	
1379.01562500	-14.3	23680	1.0	5.4	-4.4	5.5	0.1	25.9	
1379.01953100	-14.4	23679	0.9	5.4	-4.5	5.5	0.1	25.9	
1379.02343800	-14.5	23678	0.9	5.4	-4.5	5.5	0.1	25.9	
1379.02734400	-14.4	23677	0.9	5.4	-4.5	5.5	0.1	26.0	
1379.03125000	-14.4	23676	0.9	5.2	-4.3	5.5	0.3	26.0	
1379.03515600	-14.3	23675	0.9	5.2	-4.3	5.5	0.3	26.1	
1379.03906300	-14.0	23674	0.9	5.5	-4.6	5.5	0.0	26.1	
1379.04296900	-13.8	23673	0.9	5.4	-4.5	5.5	0.1	26.2	
1379.04687500	-13.7	23673	0.7	5.5	-4.8	5.5	0.0	26.2	
1379.05078100	-13.6	23672	0.9	5.4	-4.5	5.5	0.1	26.3	
1379.05468800	-13.7	23671	0.9	5.4	-4.5	5.5	0.1	26.3	
1379.05859400	-13.7	23670	1.0	5.5	-4.5	5.7	0.2	26.3	
1379.06250000	-13.7	23669	0.9	5.4	-4.5	5.5	0.1	26.4	
1379.06640600	-13.6	23668	0.9	5.5	-4.6	5.7	0.2	26.4	
1379.07031300	-13.6	23667	0.9	5.4	-4.5	5.7	0.3	26.5	
1379.07421900	-13.6	23666	0.9	5.4	-4.5	5.5	0.1	26.5	
1379.07812500	-13.6	23665	0.7	5.4	-4.7	5.5	0.1	26.5	
1379.08203100	-13.7	23665	0.7	5.5	-4.8	5.7	0.2	26.5	
1379.08593800	-13.7	23664	0.7	5.5	-4.8	5.7	0.2	26.5	
1379.08984400	-13.8	23663	0.9	5.4	-4.5	5.7	0.3	26.5	
1379.09375000	-13.9	23662	0.9	5.5	-4.6	5.7	0.2	26.5	
1379.09765600	-13.9	23661	0.9	5.5	-4.6	5.7	0.2	26.5	
1379.10156300	-13.9	23660	0.9	5.4	-4.5	5.7	0.3	26.5	
1379.10546900	-13.9	23659	0.7	5.5	-4.8	5.9	0.4	26.5	
1379.10937500	-13.8	23658	0.7	5.5	-4.8	5.9	0.4	26.5	
1379.11328100	-13.6	23657	0.9	5.5	-4.6	5.7	0.2	26.5	
1379.11718800	-13.5	23656	0.7	5.4	-4.7	5.7	0.3	26.5	
1379.12109400	-13.4	23656	0.7	5.5	-4.8	5.7	0.2	26.5	
1379.12500000	-13.4	23655	0.7	5.5	-4.8	5.9	0.4	26.5	
1379.12890600	-13.3	23654	0.7	5.4	-4.7	5.7	0.3	26.5	
1379.13281300	-13.1	23653	0.9	5.5	-4.6	5.7	0.2	26.5	
1379.13671900	-12.9	23652	0.9	5.5	-4.6	5.7	0.2	26.5	
1379.14062500	-12.8	23651	0.7	5.5	-4.8	5.7	0.2	26.5	
1379.14453100	-12.8	23651	0.7	5.5	-4.8	5.7	0.2	26.5	
1379.14843800	-12.8	23650	0.7	5.4	-4.7	5.7	0.3	26.6	
1379.15234400	-12.8	23649	0.9	5.5	-4.6	5.7	0.2	26.6	
1379.15625000	-12.9	23648	0.5	5.5	-5.0	5.7	0.2	26.6	
1379.16015600	-12.9	23647	1.0	5.4	-4.4	5.7	0.3	26.6	
1379.16406300	-12.9	23646	0.9	5.5	-4.6	5.7	0.2	26.6	
1379.16796900	-12.8	23645	0.9	5.5	-4.6	5.7	0.2	26.6	
1379.17187500	-12.8	23645	0.9	5.5	-4.6	5.7	0.2	26.6	
1379.17578100	-12.8	23644	0.9	5.4	-4.5	5.7	0.3	26.6	
1379.17968800	-12.8	23643	0.7	5.4	-4.7	5.7	0.3	26.6	
1379.18359400	-13.0	23642	0.7	5.5	-4.8	5.7	0.2	26.6	
1379.18750000	-13.1	23641	0.7	5.5	-4.8	5.7	0.2	26.6	
1379.19140600	-13.2	23640	0.7	5.4	-4.7	5.7	0.3	26.7	
1379.19531300	-13.2	23640	0.5	5.4	-4.9	5.7	0.3	26.7	
1379.19921900	-13.1	23639	0.9	5.4	-4.5	5.7	0.3	26.7	
1379.20312500	-12.9	23638	0.9	5.4	-4.5	5.7	0.3	26.7	
1379.20703100	-12.8	23637	0.9	5.4	-4.5	5.7	0.3	26.7	
1379.21093800	-12.6	23636	0.7	5.4	-4.7	5.7	0.3	26.7	
1379.21484400	-12.5	23635	0.9	5.4	-4.5	5.7	0.3	26.7	
1379.21875000	-12.5	23635	0.7	5.4	-4.7	5.7	0.3	26.7	
1379.22265600	-12.6	23634	0.7	5.4	-4.7	5.7	0.3	26.7	
1379.22656300	-12.6	23633	0.7	5.4	-4.7	5.7	0.3	26.7	
1379.23046900	-12.6	23632	0.9	5.4	-4.5	5.7	0.3	26.7	
1379.23437500	-12.6	23631	0.9	5.4	-4.5	5.5	0.1	26.8	
1379.23828100	-12.4	23631	0.9	5.4	-4.5	5.5	0.1	26.8	
1379.24218800	-12.4	23630	0.9	5.2	-4.3	5.5	0.3	26.8	
1379.24609400	-12.3	23629	0.9	5.4	-4.5	5.4	0.0	26.9	
1379.25000000	-12.3	23628	0.7	5.2	-4.5	5.5	0.3	26.9	
1379.25390600	-12.3	23627	0.7	5.4	-4.7	5.5	0.1	26.9	
1379.25781300	-12.3	23627	0.9	5.2	-4.3	5.5	0.3	26.9	
1379.26171900	-12.3	23626	0.7	5.4	-4.7	5.5	0.1	27.0	
1379.26562500	-12.2	23625	0.7	5.4	-4.7	5.5	0.1	27.0	
1379.26953100	-12.1	23624	0.9	5.4	-4.5	5.5	0.1	27.0	
1379.27343800	-12.1	23623	0.7	5.4	-4.7	5.5	0.1	27.1	
1379.27734400	-12.1	23623	0.9	5.4	-4.5	5.5	0.1	27.1	
1379.28125000	-12.3	23622	0.7	5.4	-4.7	5.5	0.1	27.1	
1379.28515600	-12.4	23621	0.5	5.4	-4.9	5.5	0.1	27.2	
1379.28906300	-12.4	23620	0.5	5.2	-4.7	5.5	0.3	27.2	
1379.29296900	-12.4	23619	0.7	5.2	-4.5	5.5	0.3	27.2	
1379.29687500	-12.4	23619	0.7	5.2	-4.5	5.5	0.3	27.3	
1379.30078100	-12.3	23618	0.9	5.4	-4.5	5.7	0.3	27.3	
1379.30468800	-12.2	23617	0.9	5.5	-4.6	5.7	0.2	27.3	
1379.30859400	-12.1	23616	0.9	5.4	-4.5	5.7	0.3	27.3	
1379.31250000	-11.9	23615	0.7	5.4	-4.7	5.7	0.3	27.3	
1379.31640600	-11.8	23615	0.9	5.5	-4.6	5.7	0.2	27.3	
1379.32031300	-11.7	23614	0.9	5.4	-4.5	5.9	0.5	27.3	
1379.32421900	-11.6	23613	0.7	5.5	-4.8	5.9	0.4	27.3	
1379.32812500	-11.6	23612	0.7	5.5	-4.8	5.7	0.2	27.3	
1379.33203100	-11.5	23612	0.5	5.5	-5.0	5.7	0.2	27.3	
1379.33593800	-11.4	23611	0.9	5.5	-4.6	5.9	0.4	27.4	
1379.33984400	-11.3	23610	0.7	5.4	-4.7	5.7	0.3	27.4	
1379.34375000	-11.1	23609	0.9	5.4	-4.5	5.7	0.3	27.5	
1379.34765600	-10.9	23609	0.7	5.2	-4.5	5.5	0.3	27.5	
1379.35156300	-10.8	23608	0.7	5.2	-4.5	5.5	0.3	27.6	
1379.35546900	-10.8	23607	0.7	5.2	-4.5	5.5	0.3	27.6	
1379.35937500	-10.9	23607	0.5	5.2	-4.7	5.5	0.3	27.7	
1379.36328100	-11.2	23606	0.7	5.2	-4.5	5.5	0.3	27.7	
1379.36718800	-11.4	23605	0.5	5.0	-4.5	5.4	0.4	27.7	
1379.37109400	-11.6	23604	0.5	5.0	-4.5	5.4	0.4	27.7	
1379.37500000	-11.8	23604	0.9	4.8	-3.9	5.2	0.4	27.7	
1379.37890600	-11.8	23603	0.7	4.8	-4.1	5.2	0.4	27.7	
1379.38281300	-11.6	23602	0.7	4.8	-4.1	5.2	0.4	27.7	
1379.38671900	-11.4	23601	0.7	4.8	-4.1	5.2	0.4	27.7	
1379.39062500	-11.1	23601	0.7	4.7	-4.0	5.2	0.5	27.7	
1379.39453100	-11.0	23600	0.5	4.7	-4.2	5.0	0.3	27.7	
1379.39843800	-10.9	23599	0.7	4.7	-4.0	5.0	0.3	27.7	
1379.40234400	-11.0	23598	0.5	4.5	-4.0	4.8	0.3	27.7	
1379.40625000	-11.1	23598	0.7	4.5	-3.8	4.8	0.3	27.7	
1379.41015600	-11.2	23597	0.5	4.5	-4.0	4.8	0.3	27.7	
1379.41406300	-11.2	23596	0.7	4.5	-3.8	4.8	0.3	27.7	
1379.41796900	-11.1	23596	0.7	4.3	-3.6	4.7	0.4	27.7	
1379.42187500	-10.9	23595	0.7	4.1	-3.4	4.7	0.6	27.7	
1379.42578100	-10.8	23594	0.7	3.8	-3.1	4.3	0.5	27.7	
1379.42968800	-10.6	23593	0.5	3.6	-3.1	4.1	0.5	27.7	
1379.43359400	-10.4	23593	0.7	3.4	-2.8	3.9	0.5	27.7	
1379.43750000	-10.3	23592	0.5	3.4	-2.9	3.8	0.4	27.7	
1379.44140600	-10.3	23591	0.5	3.3	-2.8	3.8	0.6	27.7	
1379.44531300	-10.3	23591	0.7	3.3	-2.6	3.6	0.4	27.7	
1379.44921900	-10.3	23590	0.7	3.4	-2.8	3.6	0.2	27.8	
1379.45312500	-10.3	23589	0.5	3.6	-3.1	3.8	0.2	27.8	
1379.45703100	-10.2	23589	0.5	3.6	-3.1	3.8	0.2	27.8	
1379.46093800	-10.1	23588	0.5	3.6	-3.1	3.8	0.2	27.8	
1379.46484400	-10.1	23587	0.5	3.4	-2.9	3.8	0.4	27.8	
1379.46875000	-10.0	23587	0.3	3.3	-2.9	3.8	0.6	27.8	
1379.47265600	-9.8	23586	0.1	3.3	-3.1	3.6	0.4	27.8	
1379.47656300	-9.6	23586	0.3	3.1	-2.8	3.4	0.3	27.8	
1379.48046900	-9.3	23585	0.5	2.8	-2.3	3.3	0.5	27.8	
1379.48437500	-9.1	23584	0.3	2.6	-2.3	2.9	0.4	27.8	
1379.48828100	-8.9	23584	0.3	2.4	-2.1	2.8	0.4	27.8	
1379.49218800	-8.6	23583	0.3	2.3	-1.9	2.8	0.5	27.8	
1379.49609400	-8.3	23583	0.3	2.4	-2.1	2.6	0.2	27.8	
1379.50000000	-7.9	23582	0.1	1.9	-1.8	2.6	0.7	27.8	
1379.50390600	-7.3	23582	0.3	2.3	-1.9	2.4	0.1	27.8	
1379.50781300	-6.4	23581	0.3	2.1	-1.8	2.4	0.3	27.8	
1379.51171900	-5.3	23581	0.5	2.4	-1.9	2.4	0.0	27.8	
1379.51562500	-4.6	23581	0.5	2.3	-1.8	2.4	0.1	27.8	
1379.51953100	-4.1	23580	0.5	2.3	-1.8	2.6	0.3	27.8	
1379.52343800	-4.1	23580	0.7	2.6	-1.9	2.8	0.2	27.8	
1379.52734400	-4.3	23580	0.3	2.8	-2.4	2.8	0.0	27.8	
1379.53125000	-4.7	23579	0.5	2.6	-2.1	2.9	0.4	27.9	
1379.53515600	-5.2	23579	0.5	2.8	-2.3	2.9	0.2	27.9	
1379.53906300	-5.8	23579	0.3	2.6	-2.3	2.9	0.4	27.9	
1379.54296900	-6.2	23578	0.7	2.8	-2.1	2.9	0.2	27.9	
1379.54687500	-6.7	23578	0.5	2.6	-2.1	2.9	0.4	27.9	
1379.55078100	-7.1	23577	0.7	2.6	-1.9	2.9	0.4	28.0	
1379.55468800	-7.4	23577	0.7	2.6	-1.9	2.9	0.4	28.0	
1379.55859400	-7.6	23576	0.5	2.6	-2.1	2.9	0.4	28.1	
1379.56250000	-7.7	23576	0.5	2.4	-1.9	2.8	0.4	28.1	
1379.56640600	-7.8	23575	0.5	2.4	-1.9	2.6	0.2	28.1	
1379.57031300	-7.9	23575	0.5	2.4	-1.9	2.8	0.4	28.2	
1379.57421900	-8.1	23574	0.5	2.3	-1.8	2.6	0.3	28.2	
1379.57812500	-8.1	23574	0.5	2.3	-1.8	2.8	0.5	28.2	
1379.58203100	-8.2	23573	0.5	2.4	-1.9	2.8	0.4	28.2	
1379.58593800	-8.3	23573	0.3	2.4	-2.1	2.6	0.2	28.2	
1379.58984400	-8.2	23572	0.3	2.3	-1.9	2.8	0.5	28.2	
1379.59375000	-8.1	23572	0.3	2.3	-1.9	2.6	0.3	28.2	
1379.59765600	-7.9	23571	0.5	2.3	-1.8	2.6	0.3	28.2	
1379.60156300	-7.9	23571	0.5	2.3	-1.8	2.6	0.3	28.2	
1379.60546900	-7.9	23570	0.5	2.1	-1.6	2.6	0.5	28.2	
1379.60937500	-8.0	23570	0.3	2.1	-1.8	2.6	0.5	28.3	
1379.61328100	-8.1	23569	0.3	2.3	-1.9	2.4	0.1	28.3	
1379.61718800	-8.1	23569	0.5	2.1	-1.6	2.4	0.3	28.3	
1379.62109400	-8.1	23568	0.5	2.1	-1.6	2.4	0.3	28.3	
1379.62500000	-8.1	23568	0.5	2.1	-1.6	2.4	0.3	28.3	
1379.62890600	-7.9	23567	0.3	2.1	-1.8	2.4	0.3	28.3	
1379.63281300	-7.6	23567	0.3	2.3	-1.9	2.4	0.1	28.3	
1379.63671900	-7.3	23566	0.7	2.3	-1.6	2.4	0.1	28.3	
1379.64062500	-7.0	23566	0.5	2.3	-1.8	2.4	0.1	28.3	
